Time,Voltage,Temperature,Temperature,Temperature,Time,Current
Second,,,,,second,A
,Voltage,Edge,Center,Tip,,Leakage-Current
0,4.1755,24.6,24.7,23.6,0,0.0159
1,4.1755,24.6,24.8,23.6,1,0.0159
2,4.1755,24.7,24.8,23.6,2,0.0155
3,4.1755,24.7,24.8,23.6,3,0.0155
4,4.1755,24.7,24.8,23.6,4,0.0152
5,4.1755,24.6,24.8,23.6,5,0.015
6,4.175,24.6,24.7,23.6,6,0.0149
7,4.1755,24.6,24.7,23.5,7,0.015
8,4.176,24.8,24.9,23.6,8,0.0152
9,4.176,24.8,24.9,23.6,9,0.0149
10,4.176,24.8,24.9,23.6,10,0.015
11,4.1755,24.7,24.9,23.6,11,0.0152
12,4.1755,24.7,24.8,23.6,12,0.0152
13,4.1755,24.6,24.7,23.6,13,0.0151
14,4.176,24.6,24.8,23.6,14,0.0149
15,4.176,24.7,24.8,23.5,15,0.0147
16,4.176,24.8,24.9,23.6,16,0.0143
17,4.176,24.8,24.9,23.6,17,0.0143
18,4.176,24.8,24.9,23.6,18,0.0144
19,4.1755,24.6,24.7,23.5,19,0.0143
20,4.1755,24.6,24.7,23.5,20,0.0145
21,4.1755,24.6,24.8,23.6,21,0.0148
22,4.176,24.6,24.8,23.6,22,0.0146
23,4.176,24.7,24.8,23.6,23,0.0147
24,4.176,24.8,24.9,23.6,24,0.0147
25,4.1755,24.6,24.7,23.5,25,0.0145
26,4.1755,24.6,24.7,23.5,26,0.0145
27,4.1755,24.6,24.7,23.5,27,0.0144
28,4.176,24.6,24.8,23.5,28,0.0147
29,4.1765,24.7,24.8,23.5,29,0.0147
30,4.176,24.8,24.9,23.6,30,0.0145
31,4.175,24.6,24.7,23.5,31,0.0146
32,4.1755,24.6,24.7,23.5,32,0.0147
33,4.1755,24.6,24.7,23.5,33,0.0148
34,4.1755,24.6,24.8,23.5,34,0.0148
35,4.176,24.7,24.8,23.6,35,0.0148
36,4.176,24.8,24.9,23.6,36,0.0148
37,4.1755,24.6,24.7,23.6,37,0.0147
38,4.1755,24.6,24.8,23.6,38,0.0147
39,4.176,24.6,24.8,23.5,39,0.015
40,4.176,24.6,24.8,23.5,40,0.0149
41,4.176,24.6,24.8,23.6,41,0.0147
42,4.176,24.7,24.8,23.5,42,0.0146
43,4.1755,24.7,24.8,23.6,43,0.0145
44,4.1755,24.6,24.8,23.6,44,0.0146
45,4.175,24.6,24.8,23.6,45,0.0145
46,4.1755,24.6,24.7,23.5,46,0.0144
47,4.1755,24.6,24.7,23.6,47,0.0145
48,4.175,24.6,24.8,23.6,48,0.0143
49,4.1765,24.8,24.9,23.6,49,0.0142
50,4.176,24.8,24.9,23.6,50,0.0143
51,4.176,24.8,24.9,23.6,51,0.014
52,4.176,24.8,24.9,23.6,52,0.014
53,4.1765,24.8,24.9,23.6,53,0.0141
54,4.176,24.8,24.9,23.6,54,0.0141
55,4.1755,24.6,24.7,23.5,55,0.0142
56,4.1755,24.6,24.8,23.5,56,0.014
57,4.176,24.6,24.8,23.5,57,0.0141
58,4.176,24.6,24.8,23.5,58,0.0143
59,4.176,24.6,24.8,23.5,59,0.0146
60,4.1755,24.7,24.8,23.6,60,0.0143
61,4.1755,24.7,24.8,23.6,61,0.0144
62,4.1755,24.6,24.8,23.6,62,0.0141
63,4.1755,24.6,24.7,23.5,63,0.0142
64,4.1755,24.6,24.7,23.5,64,0.0144
65,4.1755,24.6,24.7,23.5,65,0.0139
66,4.176,24.8,24.9,23.6,66,0.0139
67,4.176,24.8,24.9,23.6,67,0.0138
68,4.1755,24.7,24.8,23.6,68,0.0139
69,4.1755,24.6,24.8,23.6,69,0.0137
70,4.175,24.6,24.7,23.5,70,0.0138
71,4.1755,24.6,24.7,23.5,71,0.0138
72,4.176,24.8,24.9,23.6,72,0.0141
73,4.176,24.7,24.9,23.6,73,0.0142
74,4.1755,24.6,24.8,23.6,74,0.0143
75,4.175,24.6,24.7,23.6,75,0.0144
76,4.176,24.6,24.8,23.5,76,0.0143
77,4.176,24.7,24.8,23.6,77,0.0145
78,4.1755,24.6,24.8,23.6,78,0.0139
79,4.1755,24.6,24.7,23.5,79,0.0143
80,4.1755,24.6,24.8,23.5,80,0.0145
81,4.176,24.7,24.8,23.5,81,0.0143
82,4.176,24.8,24.9,23.6,82,0.014
83,4.176,24.8,24.9,23.6,83,0.014
84,4.1765,24.6,24.8,23.6,84,0.014
85,4.176,24.8,24.9,23.6,85,0.0141
86,4.1755,24.8,24.9,23.6,86,0.0138
87,4.1755,24.7,24.8,23.6,87,0.0141
88,4.1755,24.6,24.7,23.5,88,0.0141
89,4.1755,24.6,24.8,23.6,89,0.0144
90,4.176,24.8,24.9,23.6,90,0.0142
91,4.1755,24.7,24.8,23.6,91,0.0143
92,4.1755,24.6,24.7,23.5,92,0.0142
93,4.1755,24.6,24.7,23.6,93,0.0138
94,4.1755,24.6,24.8,23.5,94,0.0138
95,4.176,24.7,24.8,23.6,95,0.014
96,4.176,24.7,24.8,23.6,96,0.0141
97,4.1755,24.6,24.8,23.5,97,0.0141
98,4.1755,24.6,24.7,23.5,98,0.014
99,4.1755,24.6,24.8,23.5,99,0.0139
100,4.176,24.6,24.8,23.6,100,0.0139
101,4.176,24.7,24.9,23.6,101,0.014
102,4.1755,24.7,24.8,23.6,102,0.0138
103,4.1755,24.6,24.8,23.6,103,0.0137
104,4.1755,24.6,24.8,23.6,104,0.0137
105,4.1755,24.6,24.7,23.6,105,0.0135
106,4.175,24.6,24.7,23.6,106,0.0139
107,4.176,24.8,24.9,23.6,107,0.0138
108,4.1765,24.8,24.9,23.6,108,0.0137
109,4.176,24.8,24.9,23.6,109,0.0138
110,4.1755,24.8,24.9,23.6,110,0.0137
111,4.176,24.8,24.9,23.6,111,0.0138
112,4.176,24.8,24.9,23.6,112,0.0139
113,4.176,24.6,24.8,23.6,113,0.0136
114,4.175,24.6,24.8,23.6,114,0.0136
115,4.176,24.6,24.8,23.6,115,0.0136
116,4.1755,24.6,24.8,23.6,116,0.0135
117,4.1755,24.6,24.8,23.6,117,0.0134
118,4.1755,24.6,24.8,23.5,118,0.0133
119,4.176,24.8,24.9,23.6,119,0.0132
120,4.176,24.8,24.9,23.6,120,0.0133
121,4.176,24.8,24.9,23.6,121,0.0131
122,4.1755,24.7,24.9,23.6,122,0.013
123,4.1755,24.7,24.9,23.6,123,0.0129
124,4.1755,24.7,24.9,23.6,124,0.0129
125,4.176,24.6,24.8,23.6,125,0.0128
126,4.1755,24.6,24.8,23.6,126,0.0129
127,4.176,24.6,24.8,23.6,127,0.013
128,4.1765,24.7,24.8,23.6,128,0.0131
129,4.176,24.7,24.8,23.6,129,0.013
130,4.176,24.7,24.8,23.6,130,0.013
131,4.1755,24.7,24.8,23.6,131,0.013
132,4.1755,24.7,24.8,23.6,132,0.013
133,4.1755,24.6,24.8,23.5,133,0.013
134,4.1755,24.6,24.8,23.6,134,0.0129
135,4.1755,24.6,24.7,23.6,135,0.0128
136,4.1755,24.6,24.8,23.6,136,0.0128
137,4.176,24.7,24.9,23.6,137,0.0128
138,4.1755,24.7,24.8,23.6,138,0.0127
139,4.1755,24.6,24.7,23.6,139,0.0126
140,4.176,24.6,24.8,23.6,140,0.0126
141,4.1765,24.6,24.8,23.6,141,0.0125
142,4.175,24.7,24.8,23.6,142,0.0125
143,4.175,24.6,24.7,23.6,143,0.0127
144,4.176,24.6,24.8,23.6,144,0.013
145,4.176,24.7,24.8,23.6,145,0.0129
146,4.176,24.8,24.9,23.6,146,0.0129
147,4.176,24.8,24.9,23.6,147,0.0129
148,4.176,24.6,24.8,23.6,148,0.0129
149,4.176,24.7,24.9,23.6,149,0.0128
150,4.176,24.8,24.9,23.6,150,0.0128
151,4.176,24.8,24.9,23.6,151,0.0128
152,4.1755,24.7,24.8,23.6,152,0.0128
153,4.175,24.6,24.7,23.6,153,0.0129
154,4.176,24.8,24.9,23.6,154,0.0129
155,4.176,24.7,24.9,23.6,155,0.0127
156,4.176,24.6,24.8,23.6,156,0.0128
157,4.176,24.6,24.8,23.6,157,0.0129
158,4.1755,24.6,24.8,23.6,158,0.013
159,4.1765,24.7,24.8,23.6,159,0.0128
160,4.176,24.6,24.8,23.6,160,0.0127
161,4.1755,24.6,24.8,23.6,161,0.0128
162,4.1755,24.6,24.8,23.6,162,0.0129
163,4.1765,24.7,24.8,23.6,163,0.013
164,4.177,24.8,24.9,23.6,164,0.0128
165,4.176,24.8,24.9,23.7,165,0.0129
166,4.1755,24.6,24.8,23.6,166,0.013
167,4.176,24.7,24.8,23.6,167,0.013
168,4.1765,24.8,24.9,23.6,168,0.0128
169,4.176,24.8,24.9,23.7,169,0.0127
170,4.176,24.8,24.9,23.7,170,0.0128
171,4.1755,24.7,24.9,23.7,171,0.0127
172,4.1765,24.7,24.8,23.6,172,0.0128
173,4.176,24.8,24.9,23.7,173,0.0127
174,4.176,24.8,24.9,23.7,174,0.0127
175,4.1765,24.8,24.9,23.7,175,0.0127
176,4.1755,24.7,24.9,23.7,176,0.0127
177,4.1755,24.6,24.8,23.6,177,0.0126
178,4.176,24.8,24.9,23.7,178,0.0126
179,4.176,24.8,24.9,23.7,179,0.0125
180,4.176,24.8,24.9,23.7,180,0.0126
181,4.1755,24.7,24.8,23.7,181,0.0125
182,4.175,24.6,24.8,23.6,182,0.0124
183,4.1755,24.6,24.8,23.6,183,0.0125
184,4.1765,24.8,24.9,23.7,184,0.0126
185,4.176,24.8,24.9,23.7,185,0.0124
186,4.1755,24.7,24.9,23.6,186,0.0124
187,4.176,24.7,24.8,23.7,187,0.0127
188,4.1755,24.6,24.8,23.6,188,0.0125
189,4.176,24.8,24.9,23.7,189,0.0125
190,4.176,24.8,24.9,23.7,190,0.0124
191,4.1765,24.8,24.9,23.7,191,0.0125
192,4.176,24.8,24.9,23.7,192,0.0124
193,4.176,24.8,24.9,23.7,193,0.0125
194,4.1755,24.7,24.9,23.7,194,0.0125
195,4.176,24.7,24.8,23.6,195,0.0124
196,4.176,24.7,24.9,23.7,196,0.0124
197,4.1765,24.7,24.9,23.6,197,0.0124
198,4.176,24.8,24.9,23.7,198,0.0124
199,4.1765,24.8,24.9,23.7,199,0.0124
200,4.176,24.8,24.9,23.7,200,0.0124
201,4.1755,24.6,24.8,23.6,201,0.0123
202,4.176,24.6,24.8,23.7,202,0.0123
203,4.1755,24.6,24.8,23.6,203,0.0124
204,4.1755,24.6,24.8,23.7,204,0.0124
205,4.1755,24.6,24.8,23.7,205,0.0123
206,4.176,24.6,24.8,23.7,206,0.0123
207,4.1755,24.8,24.9,23.7,207,0.0124
208,4.176,24.8,24.9,23.7,208,0.0122
209,4.1765,24.8,24.9,23.7,209,0.0122
210,4.176,24.8,24.9,23.7,210,0.0121
211,4.176,24.8,24.9,23.7,211,0.0122
212,4.176,24.8,24.9,23.7,212,0.0121
213,4.1755,24.7,24.8,23.7,213,0.0121
214,4.1765,24.7,24.8,23.6,214,0.012
215,4.176,24.7,24.8,23.7,215,0.0122
216,4.176,24.7,24.8,23.7,216,0.0121
217,4.176,24.8,24.9,23.7,217,0.0122
218,4.1765,24.8,24.9,23.7,218,0.0124
219,4.176,24.6,24.8,23.7,219,0.0122
220,4.176,24.6,24.8,23.7,220,0.0122
221,4.1755,24.6,24.8,23.7,221,0.0121
222,4.176,24.7,24.9,23.7,222,0.0125
223,4.1755,24.7,24.9,23.7,223,0.0129
224,4.176,24.8,24.9,23.7,224,0.013
225,4.176,24.7,24.9,23.7,225,0.0129
226,4.176,24.7,24.8,23.7,226,0.0129
227,4.176,24.7,24.9,23.7,227,0.013
228,4.176,24.7,24.9,23.7,228,0.0129
229,4.176,24.8,24.9,23.8,229,0.0129
230,4.176,24.7,24.9,23.7,230,0.013
231,4.176,24.7,24.8,23.8,231,0.0129
232,4.176,24.7,24.8,23.7,232,0.013
233,4.176,24.7,24.9,23.8,233,0.013
234,4.176,24.8,24.9,23.7,234,0.013
235,4.1755,24.8,24.9,23.8,235,0.0131
236,4.176,24.7,24.9,23.8,236,0.0129
237,4.176,24.8,24.9,23.7,237,0.0128
238,4.176,24.7,24.9,23.8,238,0.013
239,4.176,24.7,24.9,23.8,239,0.0128
240,4.176,24.8,24.9,23.8,240,0.0128
241,4.176,24.7,24.9,23.8,241,0.0127
242,4.176,24.7,24.9,23.8,242,0.0127
243,4.176,24.7,24.9,23.8,243,0.0126
244,4.176,24.7,24.9,23.8,244,0.0127
245,4.176,24.8,24.9,23.8,245,0.0127
246,4.176,24.8,24.9,23.8,246,0.0127
247,4.176,24.8,24.9,23.8,247,0.0127
248,4.176,24.7,24.9,23.8,248,0.0126
249,4.176,24.8,24.9,23.9,249,0.0125
250,4.176,24.8,24.9,23.9,250,0.0126
251,4.176,24.8,24.9,23.8,251,0.0127
252,4.176,24.8,24.9,23.9,252,0.0126
253,4.176,24.8,24.9,23.8,253,0.0127
254,4.176,24.8,24.9,23.9,254,0.0126
255,4.176,24.8,24.9,23.9,255,0.0127
256,4.176,24.8,24.9,23.9,256,0.0126
257,4.176,24.7,24.9,23.9,257,0.0127
258,4.176,24.8,24.9,23.9,258,0.0126
259,4.176,24.7,24.9,23.9,259,0.0126
260,4.176,24.7,24.9,23.9,260,0.0125
261,4.176,24.8,24.9,23.9,261,0.0126
262,4.176,24.8,24.9,23.9,262,0.0126
263,4.176,24.7,24.9,23.9,263,0.0128
264,4.176,24.8,24.9,23.9,264,0.0127
265,4.176,24.7,24.9,23.9,265,0.0127
266,4.176,24.8,24.9,23.9,266,0.0127
267,4.1755,24.8,24.9,23.9,267,0.0127
268,4.176,24.7,24.9,23.9,268,0.0127
269,4.176,24.8,24.9,24,269,0.0128
270,4.176,24.8,24.9,24,270,0.0131
271,4.176,24.8,24.9,24,271,0.0132
272,4.176,24.8,24.9,24,272,0.0133
273,4.176,24.7,24.9,24,273,0.0136
274,4.176,24.8,24.9,24,274,0.0135
275,4.1755,24.7,24.9,24,275,0.0138
276,4.176,24.8,24.9,24.1,276,0.014
277,4.176,24.8,24.9,24.1,277,0.0146
278,4.1755,24.8,24.9,24.2,278,0.0151
279,4.175,24.7,24.9,24.3,279,0.0172
280,4.1735,24.8,24.9,24.6,280,0.0328
281,4.173,24.8,24.9,25.4,281,0.0545
282,4.1715,24.7,24.9,26.3,282,0.061
283,4.1705,24.8,24.9,27.7,283,0.0843
284,4.1715,24.7,25,29.1,284,0.0917
285,4.1715,24.7,25.1,30.1,285,0.0728
286,4.1715,24.8,25.1,31,286,0.0811
287,4.1705,24.7,25.1,32,287,0.0874
288,4.171,24.8,25.2,33.3,288,0.0981
289,4.1705,24.8,25.2,34.3,289,0.093
290,4.17,24.8,25.3,35.3,290,0.0968
291,4.1695,24.8,25.3,36.4,291,0.1031
292,4.1675,24.7,25.3,37.8,292,0.1135
293,4.169,24.8,25.4,39.8,293,0.1473
294,4.168,24.8,25.5,41,294,0.1237
295,4.167,24.8,25.5,42.3,295,0.1388
296,4.166,24.8,25.5,43.8,296,0.1486
297,4.16,24.8,25.6,46,297,0.1802
298,4.159,24.8,25.7,49.7,298,0.2818
299,4.154,24.8,25.8,53.2,299,0.2778
300,4.155,24.8,25.9,56.8,300,0.3388
301,4.1545,24.8,26.1,60,301,0.3354
302,4.154,24.8,26.3,62.8,302,0.3384
303,4.1535,24.8,26.4,65.5,303,0.3438
304,4.152,24.8,26.6,68.3,304,0.3596
305,4.1515,24.8,26.8,71.1,305,0.378
306,4.1515,24.8,26.9,73.7,306,0.3818
307,4.1505,24.8,27.1,76.3,307,0.385
308,4.15,24.8,27.2,79.1,308,0.4011
309,4.149,24.8,27.4,81.8,309,0.4075
310,4.1485,24.8,27.5,84.3,310,0.4252
311,4.146,24.8,27.6,86.7,311,0.4422
312,4.1445,24.8,27.8,89.6,312,0.4755
313,4.1445,24.8,28,92.1,313,0.4892
314,4.1445,24.8,28.1,94.1,314,0.4907
315,4.143,24.8,28.3,96,315,0.4973
316,4.141,24.9,28.4,98.2,316,0.5129
317,4.143,24.9,28.6,101.1,317,0.5467
318,4.1425,24.9,28.8,103.4,318,0.5248
319,4.1425,24.9,28.9,105.7,319,0.5268
320,4.1425,24.9,29,107.5,320,0.5183
321,4.1415,24.9,29.2,109.4,321,0.5272
322,4.1395,24.9,29.3,111.8,322,0.5437
323,4.136,24.9,29.4,114.6,323,0.5683
324,4.1445,24.9,29.5,118,324,0.6548
325,4.15,25,29.6,118.3,325,0.4713
326,4.151,25,29.8,115.1,326,0.4084
327,4.152,25,30,112,327,0.3916
328,4.152,25,30,109,328,0.3791
329,4.153,25,30,106,329,0.3723
330,4.153,25.1,29.9,103.1,330,0.3644
331,4.1535,25.1,29.9,100.4,331,0.3587
332,4.1535,25.1,29.8,97.9,332,0.3576
333,4.1535,25.1,29.7,95.6,333,0.3554
334,4.154,25.1,29.6,93.7,334,0.3555
335,4.1535,25.1,29.6,91.7,335,0.3514
336,4.1535,25.2,29.5,90.2,336,0.3529
337,4.1535,25.2,29.5,88.7,337,0.3521
338,4.1535,25.2,29.4,87.4,338,0.3521
339,4.154,25.2,29.4,86.3,339,0.3549
340,4.1535,25.3,29.4,85.2,340,0.3537
341,4.153,25.3,29.3,84.3,341,0.3564
342,4.1535,25.3,29.3,83.6,342,0.3604
343,4.1525,25.3,29.3,83,343,0.3638
344,4.1455,25.3,29.3,82.6,344,0.3697
345,4.1425,25.3,29.3,83.1,345,0.4663
346,4.1365,25.4,29.3,84.7,346,0.5341
347,4.136,25.4,29.5,88.4,347,0.6034
348,4.1315,25.4,29.6,93.9,348,0.6147
349,4.1305,25.4,29.9,99.8,349,0.6644
350,4.137,25.5,30.2,105.7,350,0.7275
351,4.1385,25.5,30.4,109.9,351,0.5948
352,4.139,25.5,30.7,112.3,352,0.5726
353,4.1375,25.5,30.9,115.1,353,0.5818
354,4.1395,25.5,30.9,118.3,354,0.5874
355,4.1395,25.5,31.1,119.4,355,0.5715
356,4.139,25.5,31.1,120.6,356,0.5721
357,4.1395,25.6,31.2,121.9,357,0.5803
358,4.1385,25.6,31.2,122.7,358,0.573
359,4.138,25.6,31.3,123.8,359,0.5821
360,4.1375,25.6,31.3,125.2,360,0.5939
361,4.136,25.6,31.4,126.7,361,0.6016
362,4.1345,25.6,31.4,128.9,362,0.6226
363,4.133,25.7,31.5,131.5,363,0.6466
364,4.134,25.7,31.6,134.4,364,0.6709
365,4.132,25.7,31.7,136.3,365,0.6611
366,4.13,25.7,31.8,138.9,366,0.6831
367,4.1265,25.8,31.9,142.1,367,0.7337
368,4.1195,25.8,32,145,368,0.7798
369,4.1165,25.8,32.2,146.5,369,0.8867
370,4.117,25.8,32.4,147.1,370,0.9255
371,4.118,25.8,32.6,147.4,371,0.9128
372,4.118,25.9,32.8,147.5,372,0.8947
373,4.1175,25.9,33,147.9,373,0.8969
374,4.118,25.9,33.2,148.9,374,0.9044
375,4.1165,25.9,33.4,148.8,375,0.8993
376,4.116,26,33.6,149,376,0.9194
377,4.1155,26,33.8,149.7,377,0.9256
378,4.1145,26,34,150.7,378,0.9356
379,4.1155,26,34.1,151.4,379,0.9552
380,4.1155,26,34.3,151.7,380,0.935
381,4.115,26.1,34.5,151.4,381,0.9356
382,4.114,26.1,34.7,151.5,382,0.9412
383,4.1135,26.1,34.8,151.9,383,0.9563
384,4.113,26.1,35,152,384,0.9643
385,4.1125,26.2,35.1,152,385,0.9686
386,4.111,26.2,35.3,152.1,386,0.9812
387,4.1105,26.2,35.4,153,387,1.0036
388,4.1105,26.3,35.6,154,388,1.0104
389,4.1085,26.3,35.8,154.7,389,1.0159
390,4.1055,26.3,35.9,155.5,390,1.0388
391,4.1015,26.3,36.1,156.8,391,1.0973
392,4.0995,26.4,36.2,157.8,392,1.1556
393,4.0985,26.4,36.4,158.7,393,1.1817
394,4.098,26.4,36.6,159.4,394,1.1954
395,4.0965,26.5,36.8,160,395,1.205
396,4.097,26.5,37,161.2,396,1.2245
397,4.098,26.6,37.2,162,397,1.2156
398,4.0975,26.6,37.5,161.6,398,1.2024
399,4.097,26.6,37.7,161.6,399,1.2073
400,4.0965,26.7,37.9,161.8,400,1.2154
401,4.095,26.7,38.1,162.4,401,1.2306
402,4.0945,26.8,38.3,163.2,402,1.2477
403,4.096,26.8,38.5,163.4,403,1.244
404,4.094,26.8,38.7,162.7,404,1.2362
405,4.093,26.9,38.8,163.4,405,1.2674
406,4.0915,26.9,39,164.5,406,1.2823
407,4.0925,26.9,39.2,165.8,407,1.3042
408,4.092,27,39.4,166.3,408,1.2917
409,4.0925,27,39.6,166,409,1.2866
410,4.0915,27.1,39.8,165.6,410,1.2882
411,4.089,27.1,40,165.5,411,1.312
412,4.0865,27.2,40.2,165.8,412,1.3444
413,4.0855,27.2,40.4,166.1,413,1.3789
414,4.083,27.2,40.6,166.3,414,1.3978
415,4.087,27.3,40.8,166.3,415,1.4079
416,4.0875,27.4,40.9,165.4,416,1.3672
417,4.0865,27.4,41.1,164.9,417,1.3758
418,4.0855,27.5,41.3,164.6,418,1.3806
419,4.085,27.5,41.5,164.5,419,1.3878
420,4.0845,27.6,41.6,164.6,420,1.4026
421,4.0835,27.6,41.8,165.1,421,1.4147
422,4.0835,27.7,42,165.9,422,1.4176
423,4.083,27.7,42.1,166.6,423,1.4264
424,4.0825,27.8,42.3,167.3,424,1.4315
425,4.0815,27.9,42.4,168.8,425,1.4474
426,4.081,27.9,42.6,170.1,426,1.4532
427,4.081,28,42.7,171.4,427,1.457
428,4.0805,28,42.9,172.5,428,1.4584
429,4.0835,28.1,43.1,173.2,429,1.4316
430,4.0835,28.1,43.2,173.1,430,1.4222
431,4.0835,28.2,43.4,173.5,431,1.4215
432,4.0835,28.1,43.4,173.8,432,1.4221
433,4.083,28.2,43.6,174.4,433,1.4234
434,4.0835,28.2,43.7,175.3,434,1.4312
435,4.0835,28.3,43.9,175.5,435,1.4241
436,4.083,28.4,44,175.4,436,1.4254
437,4.083,28.4,44.2,175.4,437,1.4243
438,4.0825,28.5,44.3,175.9,438,1.433
439,4.081,28.6,44.4,176.6,439,1.4375
440,4.081,28.6,44.5,178,440,1.4659
441,4.0795,28.7,44.7,179.5,441,1.4644
442,4.082,28.7,44.8,180.7,442,1.4637
443,4.0815,28.8,44.9,179.7,443,1.45
444,4.082,28.8,45.1,179.1,444,1.4484
445,4.082,28.9,45.2,178.6,445,1.4485
446,4.082,29,45.3,178.1,446,1.4485
447,4.082,29,45.5,177.5,447,1.4475
448,4.081,29.1,45.6,177.2,448,1.4471
449,4.08,29.2,45.7,178.5,449,1.4672
450,4.081,29.2,45.8,179.8,450,1.4765
451,4.08,29.3,45.9,179,451,1.4596
452,4.0805,29.3,46.1,179.1,452,1.4728
453,4.08,29.4,46.1,179.4,453,1.4728
454,4.0795,29.5,46.3,179.5,454,1.476
455,4.079,29.5,46.4,179.9,455,1.486
456,4.0795,29.6,46.5,180.2,456,1.4927
457,4.0795,29.6,46.6,180.1,457,1.4807
458,4.079,29.7,46.7,180,458,1.4805
459,4.0795,29.7,46.9,180.1,459,1.4885
460,4.0785,29.8,46.9,180.1,460,1.4881
461,4.08,29.8,47.1,180.1,461,1.4927
462,4.0785,29.9,47.2,179.4,462,1.4863
463,4.079,29.9,47.3,179.5,463,1.4879
464,4.0785,30,47.3,179.8,464,1.4933
465,4.078,30.1,47.5,180.4,465,1.5003
466,4.0765,30.1,47.5,181,466,1.506
467,4.0775,30.2,47.6,181.8,467,1.5311
468,4.077,30.2,47.7,182.4,468,1.5177
469,4.076,30.3,47.8,183.1,469,1.5272
470,4.075,30.3,47.9,183.9,470,1.5342
471,4.0755,30.4,48,184.9,471,1.549
472,4.0745,30.4,48.1,185.9,472,1.551
473,4.074,30.5,48.2,187,473,1.5593
474,4.0745,30.6,48.4,188,474,1.5636
475,4.0715,30.6,48.4,188.7,475,1.5616
476,4.075,30.7,48.6,188.9,476,1.5501
477,4.075,30.8,48.7,188.8,477,1.5484
478,4.074,30.8,48.8,189.4,478,1.5549
479,4.0745,30.9,48.9,190.1,479,1.5732
480,4.0735,30.9,49,190.6,480,1.5623
481,4.0735,30.9,49.2,191.6,481,1.5728
482,4.0745,31,49.3,192.1,482,1.5759
483,4.0745,31.1,49.4,192.1,483,1.563
484,4.0745,31.1,49.5,191.8,484,1.5585
485,4.0745,31.2,49.6,191.7,485,1.5623
486,4.074,31.2,49.7,191.7,486,1.5646
487,4.0735,31.3,49.8,191.8,487,1.568
488,4.0735,31.3,49.9,192.2,488,1.5736
489,4.075,31.4,50,192.4,489,1.576
490,4.0745,31.4,50.1,191.3,490,1.5507
491,4.0755,31.5,50.2,191,491,1.5587
492,4.0745,31.5,50.3,190,492,1.5489
493,4.075,31.6,50.4,190,493,1.5637
494,4.0745,31.6,50.5,189.4,494,1.5565
495,4.074,31.7,50.6,188.8,495,1.5573
496,4.075,31.7,50.7,188.8,496,1.5668
497,4.0745,31.8,50.8,188.7,497,1.5542
498,4.0745,31.9,50.8,189,498,1.5615
499,4.0745,31.9,50.9,189.2,499,1.5632
500,4.071,31.9,51,189.2,500,1.5659
501,4.074,32,51.1,190.2,501,1.6082
502,4.075,32,51.1,189.6,502,1.5631
503,4.075,32.1,51.2,188.3,503,1.5518
504,4.075,32.2,51.3,187.2,504,1.5519
505,4.0745,32.2,51.4,186.4,505,1.5536
506,4.0745,32.2,51.5,185.8,506,1.5568
507,4.0745,32.3,51.6,185.4,507,1.5618
508,4.074,32.4,51.6,185,508,1.5615
509,4.0735,32.4,51.7,184.7,509,1.5652
510,4.0735,32.5,51.7,184.3,510,1.5669
511,4.0735,32.5,51.8,184.2,511,1.5742
512,4.0735,32.6,51.9,184.2,512,1.5747
513,4.073,32.6,52,184.2,513,1.5795
514,4.072,32.7,52,184.3,514,1.5818
515,4.0735,32.7,52.1,184.3,515,1.5778
516,4.074,32.8,52.2,184.1,516,1.5709
517,4.0735,32.8,52.3,184,517,1.5711
518,4.0735,32.9,52.4,183.9,518,1.5725
519,4.073,32.9,52.4,183.8,519,1.5759
520,4.073,32.9,52.5,183.8,520,1.5783
521,4.073,33,52.6,183.7,521,1.5795
522,4.073,33.1,52.7,183.6,522,1.582
523,4.072,33.1,52.7,183.6,523,1.5856
524,4.0725,33.1,52.8,183.7,524,1.5913
525,4.0725,33.2,52.8,183.6,525,1.5921
526,4.0715,33.3,53,183.6,526,1.5923
527,4.072,33.3,53,183.6,527,1.5957
528,4.072,33.3,53.1,183.8,528,1.5978
529,4.072,33.4,53.2,183.6,529,1.5939
530,4.072,33.4,53.2,183.4,530,1.5956
531,4.072,33.5,53.3,183.2,531,1.5964
532,4.0715,33.5,53.4,183.1,532,1.5996
533,4.071,33.6,53.4,183,533,1.6024
534,4.0705,33.6,53.5,183.2,534,1.6086
535,4.0705,33.6,53.6,183.4,535,1.6161
536,4.071,33.7,53.7,183.9,536,1.6282
537,4.071,33.8,53.7,184.1,537,1.6144
538,4.071,33.8,53.8,183.8,538,1.6123
539,4.0705,33.8,53.9,183.5,539,1.6126
540,4.0695,33.9,54,183.4,540,1.6185
541,4.069,33.9,54.1,183.8,541,1.6373
542,4.069,34,54.1,184,542,1.6358
543,4.069,34,54.2,184.3,543,1.6398
544,4.069,34,54.3,184.4,544,1.6387
545,4.0685,34.1,54.4,184.8,545,1.6469
546,4.068,34.1,54.5,185.3,546,1.6523
547,4.067,34.2,54.5,185.9,547,1.6593
548,4.069,34.2,54.6,187,548,1.6641
549,4.07,34.3,54.7,186.8,549,1.6489
550,4.0705,34.3,54.9,185.2,550,1.6283
551,4.07,34.3,55,184,551,1.6224
552,4.0705,34.4,55,183.1,552,1.6329
553,4.07,34.4,55.1,182.3,553,1.624
554,4.07,34.4,55.2,181.6,554,1.6267
555,4.07,34.5,55.2,180.8,555,1.6265
