Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force
114855,12,1791,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,309,0,0,0,0,0,0,79
115855,13,706,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,307,0,0,0,0,0,0,83
116856,14,218,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,313,0,0,0,0,0,0,87
117853,15,1867,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,309,0,0,0,0,0,0,92
118853,16,96,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,96
119854,17,511,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,307,0,0,0,0,0,0,101
120854,18,27,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,309,0,0,0,0,0,0,106
121855,19,14,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,309,0,0,0,0,0,0,111
122855,20,1901,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,307,0,0,0,0,0,0,116
123856,21,43,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,311,0,0,0,0,0,0,121
124853,22,781,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,307,0,0,0,0,0,0,127
125853,23,31,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,133
126854,24,365,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,138
127854,25,1893,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,144
128855,26,1450,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,149
129855,27,1248,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,307,0,0,0,0,0,0,154
130856,28,116,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,309,0,0,0,0,0,0,160
131853,29,1958,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,307,309,0,0,0,0,0,0,164
132853,30,29,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,170
133854,31,2015,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,305,0,0,0,0,0,0,175
134855,32,2105,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,307,0,0,0,0,0,0,181
135855,32,14,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,309,0,0,0,0,0,0,148
136856,33,333,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,300,309,0,0,0,0,0,0,191
137856,35,153,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,298,309,0,0,0,0,0,0,197
138853,35,1938,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,307,311,0,0,0,0,0,0,202
139854,36,22,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,307,0,0,0,0,0,0,207
140855,37,707,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,307,0,0,0,0,0,0,212
141855,39,16,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,311,0,0,0,0,0,0,218
142856,39,934,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,223
143853,40,20,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,229
144853,41,967,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,300,309,0,0,0,0,0,0,234
145854,42,76,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,300,309,0,0,0,0,0,0,239
146855,43,67,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,313,0,0,0,0,0,0,245
147855,44,87,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,250
148855,45,1591,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,309,0,0,0,0,0,0,255
149856,46,310,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,307,0,0,0,0,0,0,260
150853,47,764,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,301,309,0,0,0,0,0,0,261
151853,48,395,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,266
152854,49,22,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,272
153854,50,465,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,301,309,0,0,0,0,0,0,277
154855,51,119,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,300,311,0,0,0,0,0,0,282
155856,52,1724,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,288
156856,53,1643,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,300,311,0,0,0,0,0,0,292
157853,54,901,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,301,309,0,0,0,0,0,0,298
158854,55,30,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,301
159854,56,18,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,302
160855,57,53,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,305,309,0,0,0,0,0,0,295
161855,59,35,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,291
162856,60,795,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,283
163856,61,175,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,282
164853,62,1196,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,300,311,0,0,0,0,0,0,287
165854,62,801,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,297
166854,63,1998,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,307,0,0,0,0,0,0,307
167855,64,452,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,309,0,0,0,0,0,0,317
168856,65,1892,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,307,0,0,0,0,0,0,324
169856,66,57,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,307,0,0,0,0,0,0,332
170853,67,586,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,301,313,0,0,0,0,0,0,339
171853,68,21,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,346
172854,69,22,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,305,307,0,0,0,0,0,0,353
173854,70,207,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,313,0,0,0,0,0,0,360
174855,71,89,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,366
175855,72,498,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,374
176856,73,1937,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,381
177856,74,240,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,309,313,0,0,0,0,0,0,388
178853,75,123,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,395
179853,76,34,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,403
180854,77,851,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,305,0,0,0,0,0,0,411
181854,78,60,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,419
182854,79,1945,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,309,0,0,0,0,0,0,426
183855,80,18,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,300,307,0,0,0,0,0,0,434
184855,81,317,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,441
185856,82,105,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,280
186856,83,2059,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,307,309,0,0,0,0,0,0,457
187853,84,1956,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,305,311,0,0,0,0,0,0,465
188854,85,1333,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,473
189854,86,248,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,305,0,0,0,0,0,0,481
190855,87,1306,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,488
191855,88,526,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,495
192856,89,599,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,504
193853,90,833,3789,0,0,0,0,0,3789,0,0,0,-310,0,0,0,301,309,0,0,0,0,0,0,511
